"Plot Title: FL_Keys_Tank8"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20663203, SEN S/N: 20663203, LBL: FL_Keys_Tank8)","Coupler Detached (LGR S/N: 20663203)","Bad Battery (LGR S/N: 20663203)","End Of File (LGR S/N: 20663203)"
861,06/07/21 04:25:47 AM,30.457,,,
862,06/07/21 04:26:47 AM,30.457,,,
863,06/07/21 04:27:47 AM,30.558,,,
864,06/07/21 04:28:47 AM,30.558,,,
865,06/07/21 04:29:47 AM,30.558,,,
866,06/07/21 04:30:47 AM,30.457,,,
867,06/07/21 04:31:47 AM,30.457,,,
868,06/07/21 04:32:47 AM,30.457,,,
869,06/07/21 04:33:47 AM,30.457,,,
870,06/07/21 04:34:47 AM,30.457,,,
871,06/07/21 04:35:47 AM,30.457,,,
872,06/07/21 04:36:47 AM,30.457,,,
873,06/07/21 04:37:47 AM,30.457,,,
874,06/07/21 04:38:47 AM,30.558,,,
875,06/07/21 04:39:47 AM,30.558,,,
876,06/07/21 04:40:47 AM,30.558,,,
877,06/07/21 04:41:47 AM,30.457,,,
878,06/07/21 04:42:47 AM,30.457,,,
879,06/07/21 04:43:47 AM,30.457,,,
880,06/07/21 04:44:47 AM,30.558,,,
881,06/07/21 04:45:47 AM,30.558,,,
882,06/07/21 04:46:47 AM,30.558,,,
883,06/07/21 04:47:47 AM,30.558,,,
884,06/07/21 04:48:47 AM,30.457,,,
885,06/07/21 04:49:47 AM,30.457,,,
886,06/07/21 04:50:47 AM,30.457,,,
887,06/07/21 04:51:47 AM,30.457,,,
888,06/07/21 04:52:47 AM,30.457,,,
889,06/07/21 04:53:47 AM,30.457,,,
890,06/07/21 04:54:47 AM,30.457,,,
891,06/07/21 04:55:47 AM,30.457,,,
892,06/07/21 04:56:47 AM,30.457,,,
893,06/07/21 04:57:47 AM,30.457,,,
894,06/07/21 04:58:47 AM,30.457,,,
895,06/07/21 04:59:47 AM,30.457,,,
896,06/07/21 05:00:47 AM,30.457,,,
897,06/07/21 05:01:47 AM,30.457,,,
898,06/07/21 05:02:47 AM,30.457,,,
899,06/07/21 05:03:47 AM,30.457,,,
900,06/07/21 05:04:47 AM,30.457,,,
901,06/07/21 05:05:47 AM,30.356,,,
902,06/07/21 05:06:47 AM,30.457,,,
903,06/07/21 05:07:47 AM,30.457,,,
904,06/07/21 05:08:47 AM,30.457,,,
905,06/07/21 05:09:47 AM,30.457,,,
906,06/07/21 05:10:47 AM,30.457,,,
907,06/07/21 05:11:47 AM,30.457,,,
908,06/07/21 05:12:47 AM,30.457,,,
909,06/07/21 05:13:47 AM,30.457,,,
910,06/07/21 05:14:47 AM,30.457,,,
911,06/07/21 05:15:47 AM,30.457,,,
912,06/07/21 05:16:47 AM,30.558,,,
913,06/07/21 05:17:47 AM,30.558,,,
914,06/07/21 05:18:47 AM,30.457,,,
915,06/07/21 05:19:47 AM,30.457,,,
916,06/07/21 05:20:47 AM,30.457,,,
917,06/07/21 05:21:47 AM,30.457,,,
918,06/07/21 05:22:47 AM,30.457,,,
919,06/07/21 05:23:47 AM,30.457,,,
920,06/07/21 05:24:47 AM,30.457,,,
921,06/07/21 05:25:47 AM,30.457,,,
922,06/07/21 05:26:47 AM,30.558,,,
923,06/07/21 05:27:47 AM,30.457,,,
924,06/07/21 05:28:47 AM,30.457,,,
925,06/07/21 05:29:47 AM,30.457,,,
926,06/07/21 05:30:47 AM,30.457,,,
927,06/07/21 05:31:47 AM,30.457,,,
928,06/07/21 05:32:47 AM,30.457,,,
929,06/07/21 05:33:47 AM,30.457,,,
930,06/07/21 05:34:47 AM,30.457,,,
931,06/07/21 05:35:47 AM,30.457,,,
932,06/07/21 05:36:47 AM,30.457,,,
933,06/07/21 05:37:47 AM,30.457,,,
934,06/07/21 05:38:47 AM,30.457,,,
935,06/07/21 05:39:47 AM,30.457,,,
936,06/07/21 05:40:47 AM,30.457,,,
937,06/07/21 05:41:47 AM,30.457,,,
938,06/07/21 05:42:47 AM,30.457,,,
939,06/07/21 05:43:47 AM,30.457,,,
940,06/07/21 05:44:47 AM,30.457,,,
941,06/07/21 05:45:47 AM,30.457,,,
942,06/07/21 05:46:47 AM,30.457,,,
943,06/07/21 05:47:47 AM,30.457,,,
944,06/07/21 05:48:47 AM,30.457,,,
945,06/07/21 05:49:47 AM,30.457,,,
946,06/07/21 05:50:47 AM,30.457,,,
947,06/07/21 05:51:47 AM,30.457,,,
948,06/07/21 05:52:47 AM,30.457,,,
949,06/07/21 05:53:47 AM,30.457,,,
950,06/07/21 05:54:47 AM,30.558,,,
951,06/07/21 05:55:47 AM,30.558,,,
952,06/07/21 05:56:47 AM,30.457,,,
953,06/07/21 05:57:47 AM,30.457,,,
954,06/07/21 05:58:47 AM,30.457,,,
955,06/07/21 05:59:47 AM,30.457,,,
956,06/07/21 06:00:47 AM,30.457,,,
957,06/07/21 06:01:47 AM,30.457,,,
958,06/07/21 06:02:47 AM,30.457,,,
959,06/07/21 06:03:47 AM,30.356,,,
960,06/07/21 06:04:47 AM,30.457,,,
961,06/07/21 06:05:47 AM,30.457,,,
962,06/07/21 06:06:47 AM,30.558,,,
963,06/07/21 06:07:47 AM,30.457,,,
964,06/07/21 06:08:47 AM,30.457,,,
965,06/07/21 06:09:47 AM,30.457,,,
966,06/07/21 06:10:47 AM,30.457,,,
967,06/07/21 06:11:47 AM,30.457,,,
968,06/07/21 06:12:47 AM,30.457,,,
969,06/07/21 06:13:47 AM,30.356,,,
970,06/07/21 06:14:47 AM,30.457,,,
971,06/07/21 06:15:47 AM,30.457,,,
972,06/07/21 06:16:47 AM,30.558,,,
973,06/07/21 06:17:47 AM,30.457,,,
974,06/07/21 06:18:47 AM,30.457,,,
975,06/07/21 06:19:47 AM,30.457,,,
976,06/07/21 06:20:47 AM,30.457,,,
977,06/07/21 06:21:47 AM,30.457,,,
978,06/07/21 06:22:47 AM,30.457,,,
979,06/07/21 06:23:47 AM,30.457,,,
980,06/07/21 06:24:47 AM,30.457,,,
981,06/07/21 06:25:47 AM,30.457,,,
982,06/07/21 06:26:47 AM,30.457,,,
983,06/07/21 06:27:47 AM,30.457,,,
984,06/07/21 06:28:47 AM,30.457,,,
985,06/07/21 06:29:47 AM,30.457,,,
986,06/07/21 06:30:47 AM,30.457,,,
987,06/07/21 06:31:47 AM,30.457,,,
988,06/07/21 06:32:47 AM,30.457,,,
989,06/07/21 06:33:47 AM,30.457,,,
990,06/07/21 06:34:47 AM,30.457,,,
991,06/07/21 06:35:47 AM,30.457,,,
992,06/07/21 06:36:47 AM,30.457,,,
993,06/07/21 06:37:47 AM,30.457,,,
994,06/07/21 06:38:47 AM,30.457,,,
995,06/07/21 06:39:47 AM,30.457,,,
996,06/07/21 06:40:47 AM,30.457,,,
997,06/07/21 06:41:47 AM,30.457,,,
998,06/07/21 06:42:47 AM,30.457,,,
999,06/07/21 06:43:47 AM,30.457,,,
1000,06/07/21 06:44:47 AM,30.356,,,
1001,06/07/21 06:45:47 AM,30.457,,,
1002,06/07/21 06:46:47 AM,30.457,,,
1003,06/07/21 06:47:47 AM,30.457,,,
1004,06/07/21 06:48:47 AM,30.356,,,
1005,06/07/21 06:49:47 AM,30.457,,,
1006,06/07/21 06:50:47 AM,30.457,,,
1007,06/07/21 06:51:47 AM,30.457,,,
1008,06/07/21 06:52:47 AM,30.457,,,
1009,06/07/21 06:53:47 AM,30.457,,,
1010,06/07/21 06:54:47 AM,30.457,,,
1011,06/07/21 06:55:47 AM,30.558,,,
1012,06/07/21 06:56:47 AM,30.558,,,
1013,06/07/21 06:57:47 AM,30.457,,,
1014,06/07/21 06:58:47 AM,30.457,,,
1015,06/07/21 06:59:47 AM,30.457,,,
1016,06/07/21 07:00:47 AM,30.457,,,
1017,06/07/21 07:01:47 AM,30.457,,,
1018,06/07/21 07:02:47 AM,30.457,,,
1019,06/07/21 07:03:47 AM,30.457,,,
1020,06/07/21 07:04:47 AM,30.457,,,
1021,06/07/21 07:05:47 AM,30.457,,,
1022,06/07/21 07:06:47 AM,30.457,,,
1023,06/07/21 07:07:47 AM,30.457,,,
1024,06/07/21 07:08:47 AM,30.457,,,
1025,06/07/21 07:09:47 AM,30.457,,,
1026,06/07/21 07:10:47 AM,30.457,,,
1027,06/07/21 07:11:47 AM,30.457,,,
1028,06/07/21 07:12:47 AM,30.457,,,
1029,06/07/21 07:13:47 AM,30.457,,,
1030,06/07/21 07:14:47 AM,30.457,,,
1031,06/07/21 07:15:47 AM,30.457,,,
1032,06/07/21 07:16:47 AM,30.457,,,
1033,06/07/21 07:17:47 AM,30.457,,,
1034,06/07/21 07:18:47 AM,30.457,,,
1035,06/07/21 07:19:47 AM,30.457,,,
1036,06/07/21 07:20:47 AM,30.457,,,
1037,06/07/21 07:21:47 AM,30.457,,,
1038,06/07/21 07:22:47 AM,30.457,,,
1039,06/07/21 07:23:47 AM,30.457,,,
1040,06/07/21 07:24:47 AM,30.457,,,
1041,06/07/21 07:25:47 AM,30.457,,,
1042,06/07/21 07:26:47 AM,30.457,,,
1043,06/07/21 07:27:47 AM,30.457,,,
1044,06/07/21 07:28:47 AM,30.457,,,
1045,06/07/21 07:29:47 AM,30.457,,,
1046,06/07/21 07:30:47 AM,30.457,,,
1047,06/07/21 07:31:47 AM,30.457,,,
1048,06/07/21 07:32:47 AM,30.457,,,
1049,06/07/21 07:33:47 AM,30.457,,,
1050,06/07/21 07:34:47 AM,30.457,,,
1051,06/07/21 07:35:47 AM,30.457,,,
1052,06/07/21 07:36:47 AM,30.457,,,
1053,06/07/21 07:37:47 AM,30.457,,,
1054,06/07/21 07:38:47 AM,30.457,,,
1055,06/07/21 07:39:47 AM,30.457,,,
1056,06/07/21 07:40:47 AM,30.457,,,
1057,06/07/21 07:41:47 AM,30.457,,,
1058,06/07/21 07:42:47 AM,30.457,,,
1059,06/07/21 07:43:47 AM,30.457,,,
1060,06/07/21 07:44:47 AM,30.457,,,
1061,06/07/21 07:45:47 AM,30.457,,,
1062,06/07/21 07:46:47 AM,30.457,,,
1063,06/07/21 07:47:47 AM,30.356,,,
1064,06/07/21 07:48:47 AM,30.457,,,
1065,06/07/21 07:49:47 AM,30.558,,,
1066,06/07/21 07:50:47 AM,30.558,,,
1067,06/07/21 07:51:47 AM,30.457,,,
1068,06/07/21 07:52:47 AM,30.457,,,
1069,06/07/21 07:53:47 AM,30.457,,,
1070,06/07/21 07:54:47 AM,30.457,,,
1071,06/07/21 07:55:47 AM,30.457,,,
1072,06/07/21 07:56:47 AM,30.558,,,
1073,06/07/21 07:57:47 AM,30.457,,,
1074,06/07/21 07:58:47 AM,30.457,,,
1075,06/07/21 07:59:47 AM,30.457,,,
1076,06/07/21 08:00:47 AM,30.457,,,
1077,06/07/21 08:01:47 AM,30.457,,,
1078,06/07/21 08:02:47 AM,30.457,,,
1079,06/07/21 08:03:47 AM,30.457,,,
1080,06/07/21 08:04:47 AM,30.356,,,
1081,06/07/21 08:05:47 AM,30.457,,,
1082,06/07/21 08:06:47 AM,30.457,,,
1083,06/07/21 08:07:47 AM,30.457,,,
1084,06/07/21 08:08:47 AM,30.457,,,
1085,06/07/21 08:09:47 AM,30.457,,,
1086,06/07/21 08:10:47 AM,30.457,,,
1087,06/07/21 08:11:47 AM,30.457,,,
1088,06/07/21 08:12:47 AM,30.457,,,
1089,06/07/21 08:13:47 AM,30.457,,,
1090,06/07/21 08:14:47 AM,30.457,,,
1091,06/07/21 08:15:47 AM,30.457,,,
1092,06/07/21 08:16:47 AM,30.457,,,
1093,06/07/21 08:17:47 AM,30.457,,,
1094,06/07/21 08:18:47 AM,30.457,,,
1095,06/07/21 08:19:47 AM,30.457,,,
1096,06/07/21 08:20:47 AM,30.457,,,
1097,06/07/21 08:21:47 AM,30.558,,,
1098,06/07/21 08:22:47 AM,30.558,,,
1099,06/07/21 08:23:47 AM,30.558,,,
1100,06/07/21 08:24:47 AM,30.558,,,
1101,06/07/21 08:25:47 AM,30.457,,,
1102,06/07/21 08:26:47 AM,30.457,,,
1103,06/07/21 08:27:47 AM,30.457,,,
1104,06/07/21 08:28:47 AM,30.457,,,
1105,06/07/21 08:29:47 AM,30.457,,,
1106,06/07/21 08:30:47 AM,30.457,,,
1107,06/07/21 08:31:47 AM,30.457,,,
1108,06/07/21 08:32:47 AM,30.457,,,
1109,06/07/21 08:33:47 AM,30.457,,,
1110,06/07/21 08:34:47 AM,30.457,,,
1111,06/07/21 08:35:47 AM,30.457,,,
1112,06/07/21 08:36:47 AM,30.457,,,
1113,06/07/21 08:37:47 AM,30.457,,,
1114,06/07/21 08:38:47 AM,30.457,,,
1115,06/07/21 08:39:47 AM,30.558,,,
1116,06/07/21 08:40:47 AM,30.558,,,
1117,06/07/21 08:41:47 AM,30.558,,,
1118,06/07/21 08:42:47 AM,30.558,,,
1119,06/07/21 08:43:47 AM,30.558,,,
1120,06/07/21 08:44:47 AM,30.457,,,
1121,06/07/21 08:45:47 AM,30.457,,,
1122,06/07/21 08:46:47 AM,30.457,,,
1123,06/07/21 08:47:47 AM,30.558,,,
1124,06/07/21 08:48:47 AM,30.558,,,
1125,06/07/21 08:49:47 AM,30.558,,,
1126,06/07/21 08:50:47 AM,30.558,,,
1127,06/07/21 08:51:47 AM,30.558,,,
1128,06/07/21 08:52:47 AM,30.558,,,
1129,06/07/21 08:53:47 AM,30.558,,,
1130,06/07/21 08:54:47 AM,30.558,,,
1131,06/07/21 08:55:47 AM,30.659,,,
1132,06/07/21 08:56:47 AM,30.659,,,
1133,06/07/21 08:57:47 AM,30.659,,,
1134,06/07/21 08:58:47 AM,30.659,,,
1135,06/07/21 08:59:47 AM,30.659,,,
1136,06/07/21 09:00:47 AM,30.659,,,
1137,06/07/21 09:01:47 AM,30.558,,,
1138,06/07/21 09:02:47 AM,30.558,,,
1139,06/07/21 09:03:47 AM,30.558,,,
1140,06/07/21 09:04:47 AM,30.255,,,
1141,06/07/21 09:05:47 AM,29.452,,,
1142,06/07/21 09:06:47 AM,28.953,,,
1143,06/07/21 09:07:47 AM,28.555,,,
1144,06/07/21 09:08:47 AM,28.258,,,
1145,06/07/21 09:09:47 AM,27.961,,,
1146,06/07/21 09:10:47 AM,27.665,,,
1147,06/07/21 09:11:47 AM,27.468,,,
1148,06/07/21 09:12:47 AM,27.370,,,
1149,06/07/21 09:13:47 AM,27.272,,,
1150,06/07/21 09:14:47 AM,27.173,,,
1151,06/07/21 09:15:47 AM,27.075,,,
1152,06/07/21 09:16:47 AM,27.075,,,
1153,06/07/21 09:17:47 AM,26.977,,,
1154,06/07/21 09:18:47 AM,26.977,,,
1155,06/07/21 09:19:47 AM,26.977,,,
1156,06/07/21 09:20:47 AM,26.977,,,
1157,06/07/21 09:21:47 AM,26.977,,,
1158,06/07/21 09:22:47 AM,26.977,,,
1159,06/07/21 09:23:47 AM,26.977,,,
1160,06/07/21 09:24:47 AM,26.977,,,
1161,06/07/21 09:25:47 AM,26.977,,,
1162,06/07/21 09:26:47 AM,27.665,,,
1163,06/07/21 09:27:47 AM,28.060,,,
1164,06/07/21 09:28:47 AM,28.159,,,
1165,06/07/21 09:29:47 AM,28.159,,,
1166,06/07/21 09:30:47 AM,28.159,,,
1167,06/07/21 09:31:47 AM,28.060,,,
1168,06/07/21 09:32:47 AM,28.060,,,
1169,06/07/21 09:33:47 AM,28.060,,,
1170,06/07/21 09:34:47 AM,28.060,,,
1171,06/07/21 09:35:47 AM,27.961,,,
1172,06/07/21 09:36:47 AM,27.961,,,
1173,06/07/21 09:37:47 AM,27.961,,,
1174,06/07/21 09:38:47 AM,27.961,,,
1175,06/07/21 09:39:47 AM,27.961,,,
1176,06/07/21 09:40:47 AM,27.961,,,
1177,06/07/21 09:41:47 AM,27.961,,,
1178,06/07/21 09:42:47 AM,27.961,,,
1179,06/07/21 09:43:47 AM,27.961,,,
1180,06/07/21 09:44:47 AM,27.961,,,
1181,06/07/21 09:45:47 AM,27.961,,,
1182,06/07/21 09:46:47 AM,27.961,,,
1183,06/07/21 09:47:47 AM,27.961,,,
1184,06/07/21 09:48:47 AM,27.961,,,
1185,06/07/21 09:49:47 AM,27.961,,,
1186,06/07/21 09:50:47 AM,27.961,,,
1187,06/07/21 09:51:47 AM,27.961,,,
1188,06/07/21 09:52:47 AM,28.060,,,
1189,06/07/21 09:53:47 AM,28.060,,,
1190,06/07/21 09:54:47 AM,28.060,,,
1191,06/07/21 09:55:47 AM,28.159,,,
1192,06/07/21 09:56:47 AM,28.159,,,
1193,06/07/21 09:57:47 AM,28.258,,,
1194,06/07/21 09:58:47 AM,28.258,,,
1195,06/07/21 09:59:47 AM,28.258,,,
1196,06/07/21 10:00:47 AM,28.357,,,
1197,06/07/21 10:01:47 AM,28.357,,,
1198,06/07/21 10:02:47 AM,28.357,,,
1199,06/07/21 10:03:47 AM,28.357,,,
1200,06/07/21 10:04:47 AM,28.456,,,
1201,06/07/21 10:05:47 AM,28.456,,,
1202,06/07/21 10:06:47 AM,28.555,,,
1203,06/07/21 10:07:47 AM,28.555,,,
1204,06/07/21 10:08:47 AM,28.655,,,
1205,06/07/21 10:09:47 AM,28.754,,,
1206,06/07/21 10:10:47 AM,28.754,,,
1207,06/07/21 10:11:47 AM,28.853,,,
1208,06/07/21 10:12:47 AM,28.953,,,
1209,06/07/21 10:13:47 AM,28.953,,,
1210,06/07/21 10:14:47 AM,29.053,,,
1211,06/07/21 10:15:47 AM,29.053,,,
1212,06/07/21 10:16:47 AM,29.152,,,
1213,06/07/21 10:17:47 AM,29.252,,,
1214,06/07/21 10:18:47 AM,29.352,,,
1215,06/07/21 10:19:47 AM,29.452,,,
1216,06/07/21 10:20:47 AM,29.452,,,
1217,06/07/21 10:21:47 AM,29.552,,,
1218,06/07/21 10:22:47 AM,29.652,,,
1219,06/07/21 10:23:47 AM,29.652,,,
1220,06/07/21 10:24:47 AM,29.752,,,
1221,06/07/21 10:25:47 AM,29.853,,,
1222,06/07/21 10:26:47 AM,29.953,,,
1223,06/07/21 10:27:47 AM,29.953,,,
1224,06/07/21 10:28:47 AM,30.054,,,
1225,06/07/21 10:29:47 AM,30.154,,,
1226,06/07/21 10:30:47 AM,30.255,,,
1227,06/07/21 10:31:47 AM,30.255,,,
1228,06/07/21 10:32:47 AM,30.356,,,
1229,06/07/21 10:33:47 AM,30.457,,,
1230,06/07/21 10:34:47 AM,30.457,,,
1231,06/07/21 10:35:47 AM,30.558,,,
1232,06/07/21 10:36:47 AM,30.659,,,
1233,06/07/21 10:37:47 AM,30.659,,,
1234,06/07/21 10:38:47 AM,30.659,,,
1235,06/07/21 10:39:47 AM,30.760,,,
1236,06/07/21 10:40:47 AM,30.862,,,
1237,06/07/21 10:41:47 AM,30.862,,,
1238,06/07/21 10:42:47 AM,30.862,,,
1239,06/07/21 10:43:47 AM,30.963,,,
1240,06/07/21 10:44:47 AM,30.862,,Logged,Logged
