baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
GCKDGN101A00AO_Past	13.2158880873824	0.810587613170452	1.62929862581221	0.497507086993565	0.618831506526511	1
GCKDGN101A00ZL_Past	6.00311397157902	-2.34051637506949	2.16630874782248	-1.0804168045862	0.279956615952991	1
GCKDGN101A028J_Past	25.1147709864338	0.704125436516815	1.53653520455515	0.458255323034185	0.646769017763159	1
GCKDGN101A03QE_Past	3.52727809705851	-0.825986848390361	2.45954334692304	-0.335829351990764	0.736999554659413	1
GCKDGN101A03XE_Past	28.9323030991648	-0.210073054932701	1.64677806775967	-0.127566099552498	0.898492360528597	1
GCKDGN101A0607_Past	10.5796307588068	19.0251417428198	2.94630114073481	6.45729707658972	1.06589532300061e-10	4.11169120847484e-08
GCKDGN101A06FB_Past	10.4644071494278	0.151964018595742	1.71508496601091	0.0886043674845988	0.929396336989446	1
GCKDGN101A0884_Past	30.3455961757646	0.595377871138238	1.63490850713799	0.364165865269417	0.715734155030118	1
GCKDGN101A08CL_Past	21.7359506924139	0.0792408738276822	1.65085715847712	0.0479998365823365	0.961716372846787	1
GCKDGN101A097A_Past	6.28101826556344	1.61192261683642	2.4727352536309	0.65187836606022	0.514479642080226	1
GCKDGN101A0KSC_Past	27.2720440179517	1.03592932803092	1.40919790496456	0.735119832623489	0.462266516847763	1
GCKDGN101A0LCS_Past	15.0782818046625	0.020182667876382	1.43057984603578	0.014108033139366	0.988743791575617	1
GCKDGN101A0M5U_Past	31.9501836469538	0.153887129637524	1.42723275458063	0.107822027727175	0.914136869153791	1
GCKDGN101A0M8H_Past	817.014815457995	0.694837043697311	1.53903720539168	0.451475143851689	0.651647135655233	1
GCKDGN101A0P88_Past	3.0476551055852	1.41723561220749	3.29061463990719	0.43069024097196	0.666693615677888	1
GCKDGN101A0RO1_Past	3.55824940848606	2.23451338502412	2.7766797409229	0.804742928070423	0.420968041832182	1
GCKDGN101A0S0M_Past	7.75137629198386	0.835106975013406	1.76942771011099	0.471964449432649	0.636952164013517	1
GCKDGN101A0S2C_Past	18.7843166354363	4.33275097542231	2.42250620511701	1.78854071303113	0.0736888132683435	1
GCKDGN101A0SI8_Past	21.5372318982891	-1.45646368600913	2.38918089675775	-0.609607957265031	0.542121539233192	1
GCKDGN101A0ZFB_Past	4.37845053254971	1.39061440505821	2.18323535743888	0.636951211109699	0.524156623761786	1
GCKDGN101A10D0_Past	7.0327411960674	0.857910280594519	2.35491547507488	0.364306188343019	0.715629379302575	1
GCKDGN101A12VJ_Past	63.4929056277215	0.611096678556255	1.27428328792825	0.479561086883424	0.631539521680897	1
GCKDGN101A13V9_Past	45.0755676218427	1.83380947137911	1.19671876783927	1.53236459614495	0.125432488921283	1
GCKDGN101A14KT_Past	3.34746644018435	-2.20550853114485	2.49377647500682	-0.884405059254087	0.376477592860309	1
GCKDGN101A14VE_Past	17.328190496606	-1.31014671890165	1.56928249253629	-0.834869900819561	0.403790963458656	1
GCKDGN101A15QU_Past	3.29622347332627	-0.711884965687214	2.30340086799479	-0.309058217168661	0.757277242111623	1
GCKDGN101A177T_Past	8.51464361601869	0.913266335528436	1.88034864673928	0.485689894324723	0.627187049717714	1
GCKDGN101A17ZT_Past	23.8903780290048	-0.288777278528366	1.36047326926288	-0.212262368583566	0.831902351996518	1
GCKDGN101A1Q78_Past	3.80966400544415	0.142818668501878	10.8596658569161	0.0131512949278198	0.989507087293077	1
GCKDGN101A1T4S_Past	5.18139572919687	0.722595390300988	2.23712325907288	0.323002046208419	0.746693692408912	1
GCKDGN101A1TLT_Past	10.8559880904924	-0.788854209283078	1.842342228475	-0.428180061820573	0.668520031143946	1
GCKDGN101A1V7Z_Past	6.92084926661199	-1.09568500738375	2.00128373105226	-0.547491088036601	0.584041391486372	1
GCKDGN101A20KS_Past	5.87890122596942	-1.22573625389312	1.75790081566903	-0.697272703310411	0.485632147417846	1
GCKDGN101A23YI_Past	20.830535637997	-0.233019074911573	1.6389934689237	-0.142172058235591	0.886944101867083	1
GCKDGN101A2BO2_Past	14.7913484935943	0.314836487740635	2.41860696644212	0.130172653973528	0.896429829434971	1
GCKDGN101A2BOP_Past	3.39190917524887	0.731322496798384	2.76359879584895	0.264626869101573	0.791296919266996	1
GCKDGN101A2FEY_Past	5.87316858695411	-1.02339477992331	1.98361743633494	-0.515923464463088	0.605907865041197	1
GCKDGN101A2K37_Past	10.9015573486738	1.85159735799766	1.59149665552288	1.16343151056721	0.24465447105449	1
GCKDGN101A2LIL_Past	3.81611693906338	0.244091427672862	2.3155085482238	0.105415904363688	0.91604579652092	1
GCKDGN101A2NZY_Past	6.85262506460422	-0.115925445308834	1.93383173607701	-0.0599459834825142	0.952198656198489	1
GCKDGN101A2QVI_Past	21.4284957317886	-0.0592073284739183	1.56458379796421	-0.037842222673504	0.969813479640567	1
