baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
GCKDGN101A00AO_Past	13.2158880873824	-0.383913867275659	1.62747667427148	-0.235895158035069	0.813514025568523	0.998307634662474
GCKDGN101A00ZL_Past	6.00311397157902	2.19633470113064	2.1670762715674	1.01350133816106	0.310820757280359	0.998307634662474
GCKDGN101A028J_Past	25.1147709864338	-2.15467341196935	1.54401282147873	-1.39550227951202	0.162864427873403	0.998307634662474
GCKDGN101A03QE_Past	3.52727809705851	0.831618366211359	2.46033231451885	0.338010585522872	0.735355210699458	0.998307634662474
GCKDGN101A03XE_Past	28.9323030991648	-1.0722786163407	1.66359692440276	-0.644554339222314	0.519216032935326	0.998307634662474
GCKDGN101A0607_Past	10.5796307588068	-13.7077100241705	2.94625397593628	-4.65258940204378	3.27792544670319e-06	0.000397212484104426
GCKDGN101A06FB_Past	10.4644071494278	-2.21183181702761	1.73346275941992	-1.27596154287604	0.201969113919098	0.998307634662474
GCKDGN101A0884_Past	30.3455961757646	-1.82709451117884	1.63826545855832	-1.11526157231362	0.264738347532837	0.998307634662474
GCKDGN101A08CL_Past	21.7359506924139	-0.364943530394537	1.65159740661529	-0.220963976410229	0.825120482346859	0.998307634662474
GCKDGN101A097A_Past	6.28101826556344	-2.42988896267863	2.49276841084672	-0.974775254735063	0.329671754242863	0.998307634662474
GCKDGN101A0KSC_Past	27.2720440179517	-2.38897530435162	1.41856536972916	-1.68407840437253	0.0921665173163674	0.998307634662474
GCKDGN101A0LCS_Past	15.0782818046625	-0.0466159727145999	1.43076322437115	-0.0325811929748813	0.974008567699575	0.999596027409887
GCKDGN101A0M5U_Past	31.9501836469538	-1.75222392726102	1.43244157606686	-1.22324285788479	0.22123798256785	0.998307634662474
GCKDGN101A0M8H_Past	817.014815457995	-0.742409046512294	1.53925911713793	-0.482315835096507	0.629581599990954	0.998307634662474
GCKDGN101A0P88_Past	3.0476551055852	0.572051861910852	3.24257314534847	0.17641910799498	0.859964694083892	0.998307634662474
GCKDGN101A0RO1_Past	3.55824940848606	-2.30212387674092	2.77857861515429	-0.828525730452685	0.407372829269546	0.998307634662474
GCKDGN101A0S0M_Past	7.75137629198386	-2.2297163680083	1.78293491983362	-1.25058763682545	0.21108496350914	0.998307634662474
GCKDGN101A0S2C_Past	18.7843166354363	-4.29962661890739	2.42242933055093	-1.7749234475829	0.0759105281151346	0.998307634662474
GCKDGN101A0SI8_Past	21.5372318982891	-2.09301880929345	2.41016017331974	-0.868414818427003	0.385167285542035	0.998307634662474
GCKDGN101A0ZFB_Past	4.37845053254971	-2.53674770166125	2.20840567882234	-1.14867830941913	0.25068865308309	0.998307634662474
GCKDGN101A10D0_Past	7.0327411960674	-2.51683636182223	2.36971453151677	-1.06208419974169	0.288197462332742	0.998307634662474
GCKDGN101A12VJ_Past	63.4929056277215	-0.528302210550974	1.27418721944407	-0.414618984156406	0.678420848545906	0.998307634662474
GCKDGN101A13V9_Past	45.0755676218427	-0.2736578105011	1.18839298916424	-0.230275517439358	0.817877683700091	0.998307634662474
GCKDGN101A14KT_Past	3.34746644018435	2.37614747371576	2.49240281434248	0.95335611885939	0.340409666664741	0.998307634662474
GCKDGN101A14VE_Past	17.328190496606	-0.656327550128652	1.57919979289701	-0.415607672367174	0.677697111521204	0.998307634662474
GCKDGN101A15QU_Past	3.29622347332627	-2.71204033768346	2.3608619033494	-1.14875009581706	0.250659042509839	0.998307634662474
GCKDGN101A177T_Past	8.51464361601869	0.361084556138805	1.8734389876411	0.192738892763973	0.847163462474806	0.998307634662474
GCKDGN101A17ZT_Past	23.8903780290048	-0.168093314904962	1.36268350413169	-0.12335462665784	0.901826285271082	0.998307634662474
GCKDGN101A1Q78_Past	3.80966400544415	-15.1226220216714	10.8947808456535	-1.38806114927082	0.165118425562606	0.998307634662474
GCKDGN101A1T4S_Past	5.18139572919687	-1.6617549866628	2.24807529800699	-0.739190092136153	0.459791576304934	0.998307634662474
GCKDGN101A1TLT_Past	10.8559880904924	-1.5146641431796	1.85527085485733	-0.816411328412788	0.414264919591934	0.998307634662474
GCKDGN101A1V7Z_Past	6.92084926661199	0.0570475083405066	2.00600106733638	0.028438423722404	0.977312478885419	0.999797567558842
GCKDGN101A20KS_Past	5.87890122596942	-0.787254918338687	1.77498115186551	-0.443528607338325	0.657383431930358	0.998307634662474
GCKDGN101A23YI_Past	20.830535637997	-2.11896829225509	1.65568067575513	-1.27981701017841	0.200609500025933	0.998307634662474
GCKDGN101A2BO2_Past	14.7913484935943	-4.20583334583565	2.56178555495195	-1.64175855301617	0.100640051695208	0.998307634662474
GCKDGN101A2BOP_Past	3.39190917524887	-0.772745469960489	2.76690390622503	-0.279281643363889	0.78002869252329	0.998307634662474
GCKDGN101A2FEY_Past	5.87316858695411	1.26262470551867	1.98232559124836	0.636941131715669	0.524163189412224	0.998307634662474
GCKDGN101A2K37_Past	10.9015573486738	-0.871942339650776	1.58520599653618	-0.550049862009132	0.58228517430639	0.998307634662474
GCKDGN101A2LIL_Past	3.81611693906338	-2.99920046422524	2.44663005147249	-1.22584959766197	0.220255278869525	0.998307634662474
GCKDGN101A2NZY_Past	6.85262506460422	-0.479360075548027	1.93811326138184	-0.247333365443386	0.80465023885952	0.998307634662474
GCKDGN101A2QVI_Past	21.4284957317886	-1.26845973684009	1.57063524869487	-0.807609365633505	0.419315493518281	0.998307634662474
GCKDGN101A2R04_Past	11.5389446201177	-0.825209497403937	1.63294593004828	-0.505350166358257	0.613312913572042	0.998307634662474
GCKDGN101A2TT4_Past	9.57727288803907	-0.874659796140456	1.95870675704884	-0.446549639445925	0.655200264084741	0.998307634662474
GCKDGN101A2V3C_Past	3.6976468013005	0.179018482799219	2.82439657415524	0.0633829131635885	0.949461593210757	0.999021772760053
GCKDGN101A2WY5_Past	27.5715981818955	0.860341185797542	1.52375799714603	0.56461799538309	0.572333622545835	0.998307634662474
GCKDGN101A33CU_Past	5.70386564278099	-6.08085870768638	2.33603012129704	-2.60307375844541	0.00923920742087244	0.505535356397382
GCKDGN101A33VX_Past	6.76205575433391	-0.881715972240843	1.91523348296633	-0.460369965376355	0.645250689138814	0.998307634662474
GCKDGN101A35AI_Past	5.20244308265903	-2.59518899556586	1.8269522239327	-1.42050183993288	0.155461633316647	0.998307634662474
GCKDGN101A38VU_Past	43.4703576290158	-1.24462059373894	1.2616105493989	-0.986533121756114	0.323871570142943	0.998307634662474
GCKDGN101A39U8_Past	4.49942962482592	-0.973621410829845	2.26572842417912	-0.429716730584157	0.66740171161642	0.998307634662474
GCKDGN101A3AVK_Past	30.7145662981956	-0.732460811740795	1.34189278787462	-0.545841529486806	0.585174873414972	0.998307634662474
GCKDGN101A3EUL_Past	13.3384782879444	-1.92259492529398	1.81292128745824	-1.06049553204238	0.288919221550536	0.998307634662474
GCKDGN101A3FW4_Past	20.0382788756008	-0.228794566074251	1.47680986240021	-0.154924863314765	0.876880552205444	0.998307634662474
GCKDGN101A3GMY_Past	3.15047249243418	2.60345454806596	3.32918192535269	0.782010297556855	0.434208521829695	0.998307634662474
GCKDGN101A3LA5_Past	36.264723314004	-1.09463177780912	1.46402251905064	-0.747687800949226	0.454648491049376	0.998307634662474
GCKDGN101A3N2H_Past	8.70516159965528	-3.11186805368261	1.90229109299226	-1.63585271736078	0.101870415741739	0.998307634662474
GCKDGN101A3QHI_Past	5.23928853109307	-2.55017913164237	2.50471188076326	-1.01815268703291	0.308605400037705	0.998307634662474
GCKDGN101A3RJK_Past	7.92228274940454	0.0748390410026513	1.56692038624793	0.0477618656694214	0.961906028638877	0.999165540167227
GCKDGN101A3SQJ_Past	4.58147305280455	-0.336679469330806	2.1579112863582	-0.156020996534572	0.876016471050633	0.998307634662474
GCKDGN101A3WTT_Past	3.00320047132339	1.28221592466225	2.5952639736514	0.494059925186815	0.621263858937009	0.998307634662474
GCKDGN101A3YQM_Past	11.3301307036609	-2.52292227838107	1.9110427941164	-1.32018094317327	0.186774612965139	0.998307634662474
GCKDGN101A3ZIL_Past	3.683147776531	0.331423237698899	3.30271786993689	0.100348637319491	0.920067545332136	0.998307634662474
GCKDGN101A45U8_Past	7.15046248635744	-2.14408497536469	1.74560836040876	-1.22827377778061	0.219344211150576	0.998307634662474
GCKDGN101A4805_Past	14.7274423195542	-1.69679848519956	2.33877806948013	-0.725506411806201	0.468141412779771	0.998307634662474
GCKDGN101A48S3_Past	9.65049420925674	-0.282956662624954	1.56192536861531	-0.181158887812804	0.856242863383397	0.998307634662474
GCKDGN101A48ZU_Past	7.2044771896411	-0.896300546897294	1.97219366743677	-0.454468829150132	0.649491422261374	0.998307634662474
GCKDGN101A4FGV_Past	25.0700298676669	-0.538053409361006	1.8627710377956	-0.288845702689117	0.772699456305521	0.998307634662474
GCKDGN101A4H5X_Past	4.85146552872777	-2.17643864339715	1.92440642285459	-1.13096621251591	0.258069312687017	0.998307634662474
GCKDGN101A4I32_Past	47.9777176883396	-16.9865711040546	2.4670040197849	-6.88550605018294	5.75824670341613e-12	2.33815122720292e-09
GCKDGN101A4ILS_Past	5.55352862583936	-0.826018302715173	1.810602962268	-0.456211726109453	0.648237734006473	0.998307634662474
GCKDGN101A4JA1_Past	9.4151798710223	0.105295284218834	1.51407524579291	0.0695442875190076	0.944556381620312	0.999021772760053
GCKDGN101A4JC9_Past	4.78944883772372	0.360037209351739	1.82588905241824	0.197184603782415	0.843683078487684	0.998307634662474
GCKDGN101A4JTF_Past	8.2493344187093	-13.083856667148	4.57532766922904	-2.85965456750613	0.00424102687180424	0.273836192754074
GCKDGN101A4JVH_Past	2.69012672000381	-3.06481056020112	2.46805972839187	-1.24178946114812	0.214314252129775	0.998307634662474
GCKDGN101A4JZ5_Past	3.05395753952826	-3.24900145069331	2.66281708142469	-1.22013692692515	0.222412972107514	0.998307634662474
GCKDGN101A4M6J_Past	33.9472765067781	-5.648626669914	1.97291100488602	-2.86309248411352	0.0041952808931606	0.272752180539893
GCKDGN101A4NZH_Past	5.43036950565987	-0.532447712472107	1.96378465508167	-0.271133451977179	0.786288393897929	0.998307634662474
GCKDGN101A4PKS_Past	7.87925384214105	-0.601611959545063	1.85239011095038	-0.324776058773281	0.745350565462651	0.998307634662474
GCKDGN101A4PN8_Past	13.5159869882886	-1.99702574313672	1.62623113009106	-1.22800855683097	0.219443755825364	0.998307634662474
GCKDGN101A4Q5O_Past	73.1475780747118	-1.50931072873947	3.00877925183301	-0.50163558121453	0.615923885876843	0.998307634662474
GCKDGN101A4RYG_Past	26.059783700643	-0.905147476131441	1.32767928256584	-0.681751600719545	0.495396032993115	0.998307634662474
GCKDGN101A4SUY_Past	9.84036670320815	-0.765253016153052	1.75335874039457	-0.43644976839186	0.662510436707528	0.998307634662474
GCKDGN101A4VAF_Past	54.1718091881051	1.70779217687455	1.31859588260758	1.29515964625744	0.195265162338005	0.998307634662474
GCKDGN101A4W2H_Past	5.10709686371069	-2.38995630151504	2.42684572810321	-0.984799434854478	0.324722598299541	0.998307634662474
GCKDGN101A4WM3_Past	45.0260623291371	-1.04746001409627	1.32462197691363	-0.790761464291007	0.429083201197936	0.998307634662474
GCKDGN101A4XN7_Past	53.8807516910352	0.226819579531111	1.76533869372189	0.128485021224399	0.897765151304246	0.998307634662474
GCKDGN101A4XPZ_Past	7.45845185334661	-0.954588699522417	1.90844225666554	-0.500192602730506	0.616939466496175	0.998307634662474
GCKDGN101A4YYR_Past	4.03260868308431	2.8616159815638	2.62903231108708	1.08846740661797	0.276388817742842	0.998307634662474
GCKDGN101A4ZEK_Past	17.9044390982641	-2.63678071157254	1.3841722634089	-1.90495127035615	0.0567864057255092	0.998307634662474
GCKDGN101A51N3_Past	6.29405013718052	0.159669743553673	1.87489644650849	0.0851618999284023	0.932132679955336	0.998307634662474
GCKDGN101A5213_Past	21.6646823794108	-1.90321324602756	1.7078818954396	-1.11437052591841	0.265120262406803	0.998307634662474
GCKDGN101A527Z_Past	10.3612014544053	-2.90673617568561	1.83669517771154	-1.58259041073288	0.113514850553463	0.998307634662474
GCKDGN101A52QR_Past	2.48388221163495	1.24892090987687	2.39500943363077	0.521468054505133	0.602040753909232	0.998307634662474
GCKDGN101A52V3_Past	136.049688721515	-1.68839899756059	1.29574404929004	-1.3030343442331	0.192563036652344	0.998307634662474
GCKDGN101A53V7_Past	16.3696150682507	0.523376960249892	1.65199172497657	0.316815727546889	0.751383429644075	0.998307634662474
GCKDGN101A54RM_Past	4.89751374065849	-13.8773057399662	6.9075066616418	-2.0090180755132	0.0445352168377831	0.998307634662474
GCKDGN101A54XY_Past	33.5882046350212	-0.681957433676888	1.65296700445682	-0.412565666367301	0.679924860411093	0.998307634662474
GCKDGN101A57ST_Past	8.03180844512526	-3.11895235836637	1.74550548309318	-1.78684764303308	0.0739621166317175	0.998307634662474
GCKDGN101A5BBQ_Past	34.4592134693594	0.46874015037988	1.59510173346733	0.293862228687423	0.768863181538162	0.998307634662474
GCKDGN101A5BL5_Past	8.89690833794525	-2.50130162440508	2.78877031973174	-0.896919192917143	0.36976203780462	0.998307634662474
GCKDGN101A5DJ7_Past	5.03488189341374	-2.03017303851976	2.08092026345058	-0.975613085315113	0.329256237578791	0.998307634662474
GCKDGN101A5F06_Past	7.56703783740337	0.204933433818594	2.07799889606482	0.0986205691478873	0.921439537816999	0.998307634662474
GCKDGN101A5FF0_Past	5.36366304129222	0.196441914064964	2.31039084580603	0.0850254035682135	0.932241194707761	0.998307634662474
GCKDGN101A5HQD_Past	10.4004970665302	-1.24699222791202	1.73833388701251	-0.717349087668706	0.47315872567026	0.998307634662474
GCKDGN101A5OA9_Past	18.8362869328753	-1.68730986724299	1.79420993262778	-0.940419421695975	0.347002463837441	0.998307634662474
GCKDGN101A5P57_Past	6.7348471597081	-3.10098478363932	2.31763123629864	-1.33799749290216	0.180897254059373	0.998307634662474
GCKDGN101A5QLW_Past	3.72332840747278	-2.2547079207739	2.45511037665075	-0.918373341670187	0.358423442306281	0.998307634662474
GCKDGN101A5QSY_Past	6.23944413785274	-2.95568264624961	1.85785215852158	-1.59091380478932	0.111628975346401	0.998307634662474
GCKDGN101A5S0Y_Past	4.2149880960509	-2.2000503637696	2.23460921218969	-0.984534723909856	0.324852666960767	0.998307634662474
GCKDGN101A5WAE_Past	7.87144491397465	-0.56914609644299	2.07412364879679	-0.274403166259232	0.783774810043075	0.998307634662474
GCKDGN101A5WJE_Past	16.3625065982798	-1.53538392675363	1.58543757492053	-0.968429127101137	0.332830098592043	0.998307634662474
GCKDGN101A5YWS_Past	17.4799800820317	-0.699880892298702	1.71028337310476	-0.409219257641601	0.682378763122246	0.998307634662474
GCKDGN101A5ZFE_Past	76.7233209861737	-1.58541432409399	3.39926250824068	-0.466399497023412	0.640929571460969	0.998307634662474
GCKDGN101A60E3_Past	5.31488578915849	-4.15882558193609	2.30407933601222	-1.8049836726256	0.0710772370376062	0.998307634662474
GCKDGN101A60F2_Past	5.28939993278905	-0.408609160450322	2.29138349640657	-0.178324213773521	0.858468363727447	0.998307634662474
GCKDGN101A640O_Past	11.9588376625178	-0.14259443178458	1.65706530293681	-0.08605239125571	0.931424769446026	0.998307634662474
GCKDGN101A642G_Past	9.7510549484874	-0.978691512084806	1.72207067016438	-0.568322502113914	0.569816002317561	0.998307634662474
GCKDGN101A67QA_Past	8.32229720945753	0.368692906639486	2.00589357366514	0.183804819697296	0.854166574988028	0.998307634662474
GCKDGN101A68P2_Past	8.03830033515801	-0.281852983810577	1.9696886156049	-0.143095198691606	0.886214996809982	0.998307634662474
GCKDGN101A69YR_Past	23.2093769184963	-1.15322647682551	1.79493959179675	-0.642487625820944	0.520556621215	0.998307634662474
GCKDGN101A6A53_Past	3.24945563742723	-0.484012285852003	2.98638145377269	-0.162073162234701	0.87124824018695	0.998307634662474
GCKDGN101A6AIK_Past	6.64047062257564	-3.28855009248917	2.02214134912646	-1.62627112783673	0.103891990923143	0.998307634662474
GCKDGN101A6D55_Past	29.5303219912234	-0.132044695526834	1.48168896466802	-0.089117688445779	0.928988379979868	0.998307634662474
GCKDGN101A6DFF_Past	14.9932312412584	-1.8783547527133	1.62585444633371	-1.15530314349417	0.247966309134991	0.998307634662474
GCKDGN101A6HZZ_Past	4.90338469058371	0.537219161811072	2.37578213093979	0.226123075350585	0.821105697815427	0.998307634662474
GCKDGN101A6IUP_Past	16.7301615763576	-0.699021748647901	1.41809730751681	-0.492929325048883	0.622062525867418	0.998307634662474
GCKDGN101A6JM5_Past	4.29433563435297	-1.86613633378072	2.23664997584005	-0.834344378395566	0.404086950882457	0.998307634662474
GCKDGN101A6KTM_Past	12.959228768799	-0.515447076691555	1.78016966242516	-0.289549410694568	0.772160974063026	0.998307634662474
GCKDGN101A6L12_Past	3.4807670434116	-1.38987211850106	2.40202821590085	-0.578624393044362	0.56284264182025	0.998307634662474
GCKDGN101A6QFQ_Past	3.45479682818042	-2.5503962370735	2.72615743059466	-0.935527863670434	0.349516330617904	0.998307634662474
GCKDGN101A6RZZ_Past	10.7631560079322	-0.798719811083708	1.68764435672393	-0.473274957428939	0.636017026095606	0.998307634662474
GCKDGN101A6TK0_Past	7.50773678212762	-1.27252150156935	1.77411181224538	-0.717272436148652	0.473206011502408	0.998307634662474
GCKDGN101A6UZD_Past	5.86983934254352	-1.10332928377344	1.73624083861071	-0.635470183189732	0.525121807256828	0.998307634662474
GCKDGN101A6YC9_Past	4.74107511375107	-1.10761158109853	2.49015132182411	-0.44479689703643	0.65646653699097	0.998307634662474
GCKDGN101A6YHL_Past	4.02580434379858	-3.78965514710616	2.99605264561581	-1.26488269578695	0.205913381301731	0.998307634662474
GCKDGN101A6YL2_Past	5.34548706035584	-0.892141781835302	1.95781340579201	-0.455682742388005	0.648618133636083	0.998307634662474
GCKDGN101A70HE_Past	5.20664796589444	-1.26646908044517	2.0521742240193	-0.617135263479102	0.537145510917743	0.998307634662474
