baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
GCKDGN101A00AO_Past	13.2158880873824	0.105183806914892	1.62961888782004	0.0645450342414709	0.948536249704987	1
GCKDGN101A00ZL_Past	6.00311397157902	1.22737276169938	2.15345392703029	0.569955431269422	0.568707927156904	1
GCKDGN101A028J_Past	25.1147709864338	-1.04787587434989	1.54734512501336	-0.677208889866015	0.498273428136537	1
GCKDGN101A03QE_Past	3.52727809705851	3.20395718992384	2.54364165225391	1.25959456084737	0.207815658666574	1
GCKDGN101A03XE_Past	28.9323030991648	-0.0438640465429506	1.67905180623211	-0.0261242960938674	0.979158198193297	1
GCKDGN101A0607_Past	10.5796307588068	-11.2789989759169	3.04401585704359	-3.70530230643123	0.000211138757003903	0.00920302548183677
GCKDGN101A06FB_Past	10.4644071494278	0.172359861462031	1.75648698027378	0.0981276054976314	0.921830967287174	1
GCKDGN101A0884_Past	30.3455961757646	-0.118780126660784	1.64221841480425	-0.0723290675527728	0.942340032708839	1
GCKDGN101A08CL_Past	21.7359506924139	0.0183129748715141	1.65270602722173	0.0110806002821318	0.991159141023835	1
GCKDGN101A097A_Past	6.28101826556344	-2.64434176977201	2.49211181026043	-1.06108472295859	0.288651399955367	1
GCKDGN101A0KSC_Past	27.2720440179517	-1.24609851461628	1.42242570306227	-0.87603768121851	0.381009549330289	1
GCKDGN101A0LCS_Past	15.0782818046625	2.35381161483715	1.4524557304371	1.62057373970964	0.105109087912953	1
GCKDGN101A0M5U_Past	31.9501836469538	-1.63711511456477	1.43279062017228	-1.14260596874086	0.253202226259313	1
GCKDGN101A0M8H_Past	817.014815457995	2.05163372164269	1.55555402759592	1.31890868799552	0.187199641272557	1
GCKDGN101A0P88_Past	3.0476551055852	19.4966526433034	3.34487635938276	5.82881115728332	5.58236305660654e-09	3.39117566785192e-07
GCKDGN101A0RO1_Past	3.55824940848606	-0.398157475894096	2.79651549585278	-0.142376280941251	0.886782796578994	1
GCKDGN101A0S0M_Past	7.75137629198386	1.43189258835888	1.83812917426878	0.778994538797033	0.435982931783045	1
GCKDGN101A0S2C_Past	18.7843166354363	0	2.56551821313838	0	1	1
GCKDGN101A0SI8_Past	21.5372318982891	-2.21799305224379	2.41004972084521	-0.920310080352177	0.357410742845342	1
GCKDGN101A0ZFB_Past	4.37845053254971	-1.15691917380259	2.22200470535238	-0.520664592210714	0.602600444339898	1
GCKDGN101A10D0_Past	7.0327411960674	-0.822899673533888	2.37871818163127	-0.345942482757483	0.729385940875987	1
GCKDGN101A12VJ_Past	63.4929056277215	0.0934116664483665	1.27526174562644	0.0732490147757711	0.941607962961909	1
GCKDGN101A13V9_Past	45.0755676218427	1.74055057890641	1.20020790843781	1.45020755709893	0.147000648320752	1
GCKDGN101A14KT_Past	3.34746644018435	2.3399303165205	2.49501444280148	0.937842393366328	0.348325411214438	1
GCKDGN101A14VE_Past	17.328190496606	-1.27523177911352	1.57670430161611	-0.80879577597804	0.418632626294393	1
GCKDGN101A15QU_Past	3.29622347332627	1.42549487861463	2.50051046187339	0.57008154948756	0.56862238855028	1
GCKDGN101A177T_Past	8.51464361601869	2.04405510673187	1.88873434079411	1.08223536925392	0.279147956045508	1
GCKDGN101A17ZT_Past	23.8903780290048	6.73051689983242	1.63432971852604	4.11821239223532	3.81822712698893e-05	0.00174995775948829
GCKDGN101A1Q78_Past	3.80966400544415	0	10.9304266711686	0	1	1
GCKDGN101A1T4S_Past	5.18139572919687	0.572069887969571	2.27582323490367	0.251368330894901	0.801529350075577	1
GCKDGN101A1TLT_Past	10.8559880904924	-1.82573426862181	1.85450167079707	-0.984487799267985	0.324875727442055	1
GCKDGN101A1V7Z_Past	6.92084926661199	0.974190988774788	2.01531429399295	0.483394074898671	0.62881595444099	1
GCKDGN101A20KS_Past	5.87890122596942	1.78428000695001	1.84150279381519	0.968926038528228	0.332582092747622	1
GCKDGN101A23YI_Past	20.830535637997	-0.264678723843835	1.6689222017424	-0.158592607592795	0.873989853368442	1
GCKDGN101A2BO2_Past	14.7913484935943	-4.05153116848944	2.56395159484725	-1.58019019416426	0.114063316730017	1
GCKDGN101A2BOP_Past	3.39190917524887	-3.60058428435823	2.73199329924865	-1.31793305838212	0.187526058008833	1
GCKDGN101A2FEY_Past	5.87316858695411	1.26449021267801	1.98371941600348	0.637434005271535	0.523842184217868	1
GCKDGN101A2K37_Past	10.9015573486738	0.00960709632038929	1.58870388811441	0.00604712834925562	0.995175119058803	1
GCKDGN101A2LIL_Past	3.81611693906338	-2.36626300210802	2.46606035387947	-0.959531666930026	0.337290974653458	1
GCKDGN101A2NZY_Past	6.85262506460422	2.90098590533315	2.02228032983079	1.43451224963251	0.151426135951594	1
GCKDGN101A2QVI_Past	21.4284957317886	-1.56337180236201	1.57011583200101	-0.995704756616334	0.319393618302138	1
GCKDGN101A2R04_Past	11.5389446201177	-0.309560421483728	1.63916127731536	-0.188852937028094	0.850208080532623	1
GCKDGN101A2TT4_Past	9.57727288803907	1.07264612555379	1.96702469956087	0.545314009424111	0.585537570491561	1
GCKDGN101A2V3C_Past	3.6976468013005	-0.611390811897417	2.81859740221562	-0.216913139640596	0.828276037435539	1
GCKDGN101A2WY5_Past	27.5715981818955	1.23603535123588	1.52521631791339	0.810400030945685	0.417710300090832	1
GCKDGN101A33CU_Past	5.70386564278099	-6.12121866949477	2.33621635704422	-2.62014203052638	0.00878931522663578	0.277528923493158
GCKDGN101A33VX_Past	6.76205575433391	-0.474141394095363	1.92028648065353	-0.246911801375593	0.804976482876655	1
GCKDGN101A35AI_Past	5.20244308265903	0.737576087635338	1.88955607832431	0.390343581805433	0.696282500543677	1
