baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
GCKDGN101A00AO_Past	13.2158880873824	-1.24845781672059	1.62908151886739	-0.766356871808705	0.443463987277514	0.7355923968635
GCKDGN101A00ZL_Past	6.00311397157902	-1.56735140379952	2.15325438679705	-0.72789885552303	0.466675503827725	0.737313999769497
GCKDGN101A028J_Past	25.1147709864338	-1.48550578618929	1.5388533782198	-0.965332894747759	0.3343781007654	0.733169571033169
GCKDGN101A03QE_Past	3.52727809705851	-2.63596952087999	2.44060000005716	-1.08004979137026	0.280120008328103	0.733169571033169
GCKDGN101A03XE_Past	28.9323030991648	-0.984871980772841	1.64972936615374	-0.596990028169906	0.550514038288588	0.755371930707598
GCKDGN101A0607_Past	10.5796307588068	20.0106842265365	2.93033787820765	6.82879758520411	8.56292917087965e-12	5.21549988578972e-09
GCKDGN101A06FB_Past	10.4644071494278	-1.49909210634657	1.71682437254887	-0.873177321056403	0.382566434243527	0.733169571033169
GCKDGN101A0884_Past	30.3455961757646	-1.72844988160455	1.63740583510692	-1.05560261515233	0.291149805634286	0.733169571033169
GCKDGN101A08CL_Past	21.7359506924139	-0.765144135171625	1.64943353750637	-0.463882974229067	0.642731591647081	0.793134073825533
GCKDGN101A097A_Past	6.28101826556344	-2.03814998810942	2.46893089840085	-0.825519251846842	0.409076857377247	0.733169571033169
GCKDGN101A0KSC_Past	27.2720440179517	-1.11619998395873	1.41181722132083	-0.790612245765402	0.429170298651004	0.734831100063347
GCKDGN101A0LCS_Past	15.0782818046625	-0.56112971129197	1.42852170579003	-0.392804469835929	0.694463903047223	0.818816456241874
GCKDGN101A0M5U_Past	31.9501836469538	-1.55379707648324	1.42688781032253	-1.08894130655726	0.276179769247133	0.733169571033169
GCKDGN101A0M8H_Past	817.014815457995	-1.25951905614305	1.54100080050938	-0.817338352924096	0.413735094789984	0.733169571033169
GCKDGN101A0P88_Past	3.0476551055852	-1.00727445647141	3.26292170615726	-0.308703225875953	0.757547289715506	0.855289366851969
GCKDGN101A0RO1_Past	3.55824940848606	-2.63965834402319	2.77383888765156	-0.951626410522358	0.341286482444573	0.733169571033169
GCKDGN101A0S0M_Past	7.75137629198386	-2.20234392044394	1.78247367128955	-1.23555481122514	0.216624090639143	0.733169571033169
GCKDGN101A0S2C_Past	18.7843166354363	0.0230691089614417	2.46031648734535	0.00937648025369815	0.992518760794136	0.995443372993902
GCKDGN101A0SI8_Past	21.5372318982891	-1.66124054789223	2.38691633752426	-0.695977702182594	0.486442793952224	0.739133090915364
GCKDGN101A0ZFB_Past	4.37845053254971	-1.17726482199186	2.18718262014031	-0.538256298834494	0.590400117246489	0.770152212910443
GCKDGN101A10D0_Past	7.0327411960674	-2.70291029016763	2.35838256713616	-1.14608644408775	0.251759386016369	0.733169571033169
GCKDGN101A12VJ_Past	63.4929056277215	-0.71327473772152	1.27607706614476	-0.558958981902589	0.576189714260698	0.764693086304706
GCKDGN101A13V9_Past	45.0755676218427	-0.899847846852302	1.19431564985518	-0.753442230252459	0.451184213901844	0.735885245696947
GCKDGN101A14KT_Past	3.34746644018435	-0.136806507506365	2.45603844664582	-0.0557021033987475	0.955579123836292	0.973822308651283
