baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
GCKDGN101A00AO_Past	13.2158880873824	-0.760794864427306	1.62484778888717	-0.468225312937381	0.639623472162951	0.90300183492336
GCKDGN101A00ZL_Past	6.00311397157902	-2.82847902515231	2.1655285959578	-1.30613792421489	0.191505658168659	0.90300183492336
GCKDGN101A028J_Past	25.1147709864338	-0.554540146771293	1.53446760426163	-0.361389282661417	0.717808458620263	0.90979820545438
GCKDGN101A03QE_Past	3.52727809705851	-2.87732833876968	2.42529237641644	-1.18638411052987	0.235470643765849	0.90300183492336
GCKDGN101A03XE_Past	28.9323030991648	-0.946442176788783	1.64369382904515	-0.575801989436552	0.564749028685694	0.90300183492336
GCKDGN101A0607_Past	10.5796307588068	18.2891339006309	2.94630114073481	6.20748967163268	5.38376460004175e-10	4.45025827385594e-07
GCKDGN101A06FB_Past	10.4644071494278	-1.09081123738571	1.71231108001777	-0.637040342794715	0.524098565807683	0.90300183492336
GCKDGN101A0884_Past	30.3455961757646	-0.535127722151051	1.63383854059831	-0.327527909798901	0.743268637035907	0.914372046836485
GCKDGN101A08CL_Past	21.7359506924139	-1.22361136026188	1.64934524242684	-0.741877036284694	0.458161840245055	0.90300183492336
GCKDGN101A097A_Past	6.28101826556344	-0.963888881297198	2.4524039811324	-0.393038377328079	0.694291136589458	0.906565841486503
GCKDGN101A0KSC_Past	27.2720440179517	-0.11231329268954	1.40655020248355	-0.0798501841535612	0.936356410533433	0.976661414852802
GCKDGN101A0LCS_Past	15.0782818046625	-1.0671898062059	1.42853109236427	-0.747053957670362	0.455030991087908	0.90300183492336
GCKDGN101A0M5U_Past	31.9501836469538	-1.45607614670979	1.42572825228776	-1.02128588977131	0.307119009578129	0.90300183492336
GCKDGN101A0M8H_Past	817.014815457995	-0.444826658175256	1.53717991338315	-0.289378396310322	0.772291825373222	0.92025186007341
GCKDGN101A0P88_Past	3.0476551055852	-0.68974236452758	3.24438048476758	-0.212596015715768	0.831642079406181	0.938334182166795
GCKDGN101A0RO1_Past	3.55824940848606	-0.937013232430943	2.75211254754134	-0.340470535359481	0.733502208186567	0.91302040901073
GCKDGN101A0S0M_Past	7.75137629198386	-0.445036940129019	1.76537696643747	-0.252091733714586	0.800970159219113	0.927714185233647
GCKDGN101A0S2C_Past	18.7843166354363	1.94587466398374	2.36508394131531	0.822750782748783	0.410649730209587	0.90300183492336
GCKDGN101A0SI8_Past	21.5372318982891	-2.60402556216215	2.38830910050437	-1.09032183548278	0.275571399906288	0.90300183492336
GCKDGN101A0ZFB_Past	4.37845053254971	-0.0960254440703109	2.17173445462038	-0.0442160153908394	0.964732216102539	0.987355742365343
GCKDGN101A10D0_Past	7.0327411960674	-1.47469663101772	2.34981311160273	-0.627580390855797	0.530278857761087	0.90300183492336
GCKDGN101A12VJ_Past	63.4929056277215	0.0236763293510788	1.27380155843855	0.0185871411400232	0.985170460949174	0.995058709084383
GCKDGN101A13V9_Past	45.0755676218427	0.010338479819361	1.18838286856309	0.00869962037727922	0.993058794771896	0.997974287047698
GCKDGN101A14KT_Past	3.34746644018435	-2.46073940702371	2.49404505440348	-0.986645931948598	0.32381624453392	0.90300183492336
GCKDGN101A14VE_Past	17.328190496606	-2.43475934211579	1.56780732509404	-1.55297102082984	0.120430057988976	0.90300183492336
GCKDGN101A15QU_Past	3.29622347332627	-0.904185164029713	2.30380420635948	-0.392474829906889	0.694707405406338	0.906565841486503
GCKDGN101A177T_Past	8.51464361601869	-0.634851824709434	1.87340069690786	-0.33887668866425	0.734702626237585	0.91302040901073
