Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	150
20210608T1400_CBASS_US_MoteIn_Past_10_30_1140_RNASeq_R1_val_1	36.523153985850065	36.52056857009329	36.59359563608311	36.62975104211667	36.620685809526684	36.5989879803188	36.5711423010656	36.59891463881916	36.611804930585784	36.59929779118377	36.59285516132781	36.560384054022826	36.517885988942155	36.46778650199923	36.42696760185341	36.403700783265094	36.36002203234028	36.33954836784501	36.34303287861108	36.2932187784678	36.27252824953016	36.26342564093137	36.24102520673358	36.226920112629585	36.14171548383688	35.9833731243777	35.962209972518245	36.06622961550754	35.990751389284654	35.9159919298826	35.79854699344937	35.823856605603616	35.74716968758927	35.65536560272492	35.6462017769825	35.561800896079745	35.434015408048886	36.35731733097419
20210608T1400_CBASS_US_MoteIn_Past_10_30_1140_RNASeq_R2_val_2	36.02839767054003	36.218763462315934	36.22658840038841	36.23317853176643	36.20072833643481	36.15356259008692	36.10755882051056	36.12637238014001	36.12120350191941	36.14265983900866	36.11084095726051	36.08131241228837	36.052762623033615	36.00614873475669	35.99078017723144	35.969191529059216	35.93124308433865	35.879734684793675	35.8270085575385	35.77954219635278	35.71331770851252	35.63518604630592	35.595887052270804	35.57950423217729	35.52512504400815	35.36965479200849	35.264542016679584	35.26483193230621	35.303626048527306	35.188193267887506	35.07505956499584	35.03439290929491	34.93672558825223	34.721152623833696	34.58466881611783	34.53348939764584	34.331965150979876	35.89914829993543
20210608T1400_CBASS_US_MoteIn_Past_10_30_180_RNASeq_R1_val_1	36.560132307314554	36.52417287955329	36.60797829047411	36.615474456943936	36.604683182373925	36.61036725921065	36.5794614209795	36.60373345679923	36.632052959231906	36.60495592238043	36.58863479619593	36.57282066458272	36.53128619257383	36.50493204478533	36.56762634948136	36.463929993618365	36.41661944415854	36.40520306910434	36.37775859595875	36.35129114930088	36.33961462453603	36.285004388131526	36.26250556874829	36.23175640301838	36.193017241010054	36.154843386078234	36.14598521314927	36.09034830119014	36.07011674256997	35.99241397192016	35.94672566263747	35.901438199648354	35.87830044598009	35.73347227918934	35.66421224924843	35.64416602814312	35.631601475781835	36.35103575838269
20210608T1400_CBASS_US_MoteIn_Past_10_30_180_RNASeq_R2_val_2	36.40369383211149	36.3780602235689	36.39392446982362	36.402992387209686	36.36643613090783	36.366581733434955	36.31695415208061	36.37200542757056	36.3698852089531	36.349290639142616	36.32050827194902	36.284326095603504	36.23876980983905	36.20381131273367	36.1745178014343	36.138547541993006	36.102363803906904	36.06222930731859	36.01422989039595	35.96143887607194	35.93289081931513	35.86257231103323	35.7983775787193	35.77174519227165	35.72578116837139	35.684912251273715	35.63253351626604	35.552618129213066	35.4889361710255	35.41345475520971	35.3165583936163	35.34216883638099	35.239044471550926	35.09375277913764	34.99763004770821	34.86455437523447	34.904679666052076	36.08061145449808
20210608T1400_CBASS_US_MoteIn_Past_10_30_360_RNASeq_R1_val_1	36.56002690854956	36.52122752744044	36.60758778431417	36.61276149638519	36.606766171219554	36.61180727205426	36.58380900407232	36.60667694692034	36.63448163132577	36.60764871341155	36.59120951825797	36.57661377687852	36.537526266907506	36.515287468599766	36.57310859182617	36.4664367806252	36.41647539815311	36.4014003538952	36.37692047048205	36.34915254512084	36.340738435071884	36.289531179760445	36.2708457151836	36.24651593883304	36.20339127571849	36.166587740015075	36.15176974826848	36.10586370940736	36.08295575317412	36.00767776469692	35.95928977650118	35.913794563111324	35.8926040094476	35.75283521057842	35.675603195567604	35.65840627238513	35.637434703943505	36.34519739307827
20210608T1400_CBASS_US_MoteIn_Past_10_30_360_RNASeq_R2_val_2	36.335294970632376	36.399808319106455	36.446274863886096	36.452815192404486	36.435432598032854	36.44262055946951	36.393315269376664	36.43919846885913	36.44169242495789	36.428030123507185	36.397630583149265	36.368634407411896	36.323534286095935	36.29687760481875	36.269381235309694	36.23144682964691	36.1955674122659	36.15567351175605	36.11116522053213	36.05944515356082	36.029309242484295	35.96730236653432	35.90037535351161	35.88292514653658	35.83258863863415	35.7917455794734	35.727726367461045	35.65107491560444	35.59299342269246	35.518698998633376	35.42155601488845	35.44267046210431	35.33900981801163	35.19839060102974	35.09731395913775	34.96610522044317	34.98682980564051	36.09509451454832
20210608T1400_CBASS_US_MoteIn_Past_10_30_420_RNASeq_R1_val_1	36.51064826331337	36.496603332796326	36.57979079538547	36.62201492749969	36.60302311448267	36.580373716471904	36.54743104943375	36.57345090647761	36.5869223075038	36.57928642656772	36.57330807395472	36.54277182220138	36.500450396776344	36.43505102298417	36.41739211223259	36.40701109697532	36.37559560127619	36.356825315980714	36.36205940873126	36.31184681885848	36.298407786570266	36.283593183289554	36.27258995973059	36.23558229911289	36.14810764325371	36.002640173790866	36.020664882707905	36.1224629611947	36.04963175763916	35.969340520940804	35.86588470542435	35.89352180167727	35.82300664135792	35.72805165074563	35.72896330312303	35.64446879135148	35.528507790267255	36.3949700419824
20210608T1400_CBASS_US_MoteIn_Past_10_30_420_RNASeq_R2_val_2	36.16815683996729	36.31717898623264	36.36961170247393	36.370806522134025	36.32348468010018	36.28358966369017	36.22795650037683	36.25009538088418	36.251132229090395	36.26808116939332	36.24685894072273	36.21483087303587	36.19420514629509	36.1553298088364	36.14519033629985	36.128778462998056	36.104691733292455	36.0549159498172	36.00999104286353	35.96408381530081	35.92049018991873	35.83723265180664	35.81866986096635	35.787575372615585	35.74279597485243	35.61244865222007	35.53691144550714	35.524970478783494	35.55939053222342	35.45683372630369	35.36354371425904	35.32295342384743	35.245077576074316	35.04899871864185	34.93454172516702	34.88153365946791	34.70653708164053	36.044658855622565
20210608T1400_CBASS_US_MoteIn_Past_10_30_750_RNASeq_R1_val_1	36.533967132613164	36.52799023160573	36.59884903980482	36.63340253653675	36.62174814822846	36.600386768730935	36.5716203066489	36.59651737250654	36.6122766337508	36.59938021775231	36.592717747159654	36.56213948897698	36.51820629196834	36.462940213061714	36.426262295994725	36.403883263759376	36.36336210855688	36.33886421413493	36.34468082266718	36.29185781392014	36.27127395961263	36.262714162069145	36.24117420323273	36.223547798659276	36.133015939539625	35.98089567875841	35.96151093775129	36.06699101941689	35.98748381812725	35.91343021981609	35.79475276871889	35.82102119780315	35.742821422199675	35.65019554544431	35.64204689028787	35.558845373807024	35.43323856478548	36.36047602481438
